accuracy,dice_coefficient,loss,val_accuracy,val_dice_coefficient,val_loss
0.8295589685440063,0.2776472568511963,-0.2767013907432556,0.9564226269721985,0.009941566735506058,-0.009905042126774788
0.9287469387054443,0.388753741979599,-0.38847261667251587,0.9574763774871826,0.044418442994356155,-0.04675869643688202
0.947200357913971,0.4400312304496765,-0.4398888647556305,0.9751920104026794,0.7131280303001404,-0.7058876752853394
0.9593052268028259,0.4881131052970886,-0.4889407753944397,0.9354231357574463,0.543880045413971,-0.550791323184967
0.9683921933174133,0.5374140739440918,-0.5388832092285156,0.9655545353889465,0.6462201476097107,-0.6504234671592712
0.9762614965438843,0.5916675925254822,-0.5913417339324951,0.9706010222434998,0.6819974780082703,-0.6850003600120544
0.9816693067550659,0.6458287835121155,-0.645057737827301,0.9813486933708191,0.7284941673278809,-0.7298295497894287
0.9859660267829895,0.6952343583106995,-0.6959664225578308,0.9769325256347656,0.7154589891433716,-0.7126046419143677
0.9881224632263184,0.7392303347587585,-0.7388508915901184,0.9872629046440125,0.788629949092865,-0.7857410311698914
0.9894112944602966,0.7709527015686035,-0.7711125016212463,0.9873666167259216,0.8126868009567261,-0.8127173781394958
0.9909168481826782,0.8052389621734619,-0.8052476048469543,0.9908040165901184,0.8338975310325623,-0.8342959880828857
0.9913854598999023,0.8260648846626282,-0.8259015679359436,0.9915498495101929,0.860542893409729,-0.8576262593269348
0.9923102855682373,0.8472025990486145,-0.8469900488853455,0.9905023574829102,0.8551324605941772,-0.8551309704780579
0.9924969673156738,0.8593018054962158,-0.859245777130127,0.9931343197822571,0.8914477825164795,-0.8891147971153259
0.993075430393219,0.8745046854019165,-0.8744077682495117,0.9912200570106506,0.8749445676803589,-0.8733779788017273
0.9932544827461243,0.8822190165519714,-0.8822664022445679,0.9931250810623169,0.8946019411087036,-0.8942317962646484
0.9937356114387512,0.8939144611358643,-0.8947004079818726,0.9913681149482727,0.8860524892807007,-0.8847923278808594
0.9935810565948486,0.8968582153320312,-0.897281289100647,0.9901015758514404,0.8752636313438416,-0.8749525547027588
0.9937807321548462,0.9033206701278687,-0.9033648371696472,0.9926180243492126,0.8957949876785278,-0.8928155303001404
0.9940537810325623,0.9080215692520142,-0.9086375832557678,0.9922778606414795,0.9036852121353149,-0.902616024017334
0.9943872690200806,0.9161056280136108,-0.9161434769630432,0.9935328364372253,0.915198802947998,-0.9139754176139832
0.9943364858627319,0.9173389077186584,-0.9175650477409363,0.9915603995323181,0.8983437418937683,-0.8970683217048645
0.9944947361946106,0.9205024838447571,-0.9210753440856934,0.9936296343803406,0.9188024401664734,-0.9173045754432678
0.9945471882820129,0.9237427711486816,-0.923624575138092,0.9937082529067993,0.9188427925109863,-0.9172373414039612
0.9944333434104919,0.9232591986656189,-0.92361980676651,0.9936614632606506,0.9197041392326355,-0.9176294207572937
0.9947574734687805,0.9264048933982849,-0.926324188709259,0.9936695098876953,0.9198503494262695,-0.918398916721344
0.9948065280914307,0.9274417757987976,-0.9277125597000122,0.9936588406562805,0.9195860028266907,-0.9181473255157471
0.9948455095291138,0.9275302886962891,-0.9273806810379028,0.9936362504959106,0.919712483882904,-0.9183143973350525
0.9948907494544983,0.9285657405853271,-0.9285393357276917,0.9936623573303223,0.9197803735733032,-0.9183716773986816
0.9949544668197632,0.929154634475708,-0.9292736649513245,0.9936724901199341,0.9200315475463867,-0.9186416864395142
0.9949488639831543,0.929015576839447,-0.9290218949317932,0.9936870336532593,0.9202282428741455,-0.9188200235366821
0.9949415326118469,0.9289535284042358,-0.9290430545806885,0.993740439414978,0.9207931756973267,-0.919382631778717
0.9949782490730286,0.9294405579566956,-0.929328441619873,0.9937289953231812,0.9210166931152344,-0.9196152091026306
0.9950442910194397,0.9305137991905212,-0.9304410815238953,0.9937323331832886,0.9210095405578613,-0.9196039438247681
0.9950305223464966,0.9302657246589661,-0.9302523732185364,0.993717610836029,0.9209675788879395,-0.9195708632469177
0.9950276613235474,0.9302372932434082,-0.9303635358810425,0.9937413930892944,0.9210919141769409,-0.919684648513794
0.9950283169746399,0.9301321506500244,-0.9302290678024292,0.9937669634819031,0.9213181734085083,-0.9199243187904358
0.9950922131538391,0.9309151768684387,-0.9311042428016663,0.9937617182731628,0.9212759733200073,-0.9199080467224121
0.9950841665267944,0.9308214783668518,-0.9307711124420166,0.9938061833381653,0.9217464923858643,-0.9203502535820007
0.9950758814811707,0.9307939410209656,-0.9308972954750061,0.9937692880630493,0.9214191436767578,-0.9200468063354492
0.9950599074363708,0.9313204288482666,-0.9311308264732361,0.9938231706619263,0.9220995903015137,-0.9207295179367065
0.9950833320617676,0.9313643574714661,-0.9311906099319458,0.9938079714775085,0.922053873538971,-0.9206668734550476
0.9950345754623413,0.9299452900886536,-0.9301422834396362,0.9938011765480042,0.9220826625823975,-0.9207104444503784
0.9951273798942566,0.931722104549408,-0.9318876266479492,0.9937735795974731,0.9218459129333496,-0.9204609394073486
0.9951217770576477,0.931865930557251,-0.9318693280220032,0.9937939047813416,0.9220577478408813,-0.9206771850585938
0.9951139092445374,0.9316942095756531,-0.9318089485168457,0.9938329458236694,0.9223812222480774,-0.9210032224655151
0.9951368570327759,0.9320058226585388,-0.9318779706954956,0.9938156008720398,0.9223201870918274,-0.9209507703781128
0.995090901851654,0.9316481351852417,-0.931536078453064,0.9938409924507141,0.9224539399147034,-0.921057939529419
0.9951380491256714,0.9318971633911133,-0.9318405985832214,0.9938282370567322,0.9224594235420227,-0.9210740923881531
