accuracy,dice_coefficient,loss,val_accuracy,val_dice_coefficient,val_loss
0.10646927356719971,0.11024920642375946,-0.11011116951704025,0.06705354899168015,0.08882790058851242,-0.08709066361188889
0.3475072383880615,0.12116371095180511,-0.12125919759273529,0.6387227773666382,0.10280440747737885,-0.10035102069377899
0.6001222729682922,0.13361680507659912,-0.13358937203884125,0.655160665512085,0.12408820539712906,-0.12109292298555374
0.675419807434082,0.14933541417121887,-0.14907634258270264,0.7003814578056335,0.1473291665315628,-0.14400772750377655
0.6987741589546204,0.16807301342487335,-0.16842074692249298,0.7145742774009705,0.17473262548446655,-0.17087674140930176
0.7179083228111267,0.19080162048339844,-0.19091902673244476,0.727299690246582,0.20327149331569672,-0.1989096701145172
0.7613023519515991,0.21901637315750122,-0.21931274235248566,0.7877597212791443,0.23221702873706818,-0.22757446765899658
0.8410503268241882,0.2581646144390106,-0.2580563724040985,0.8732355237007141,0.26996904611587524,-0.265177845954895
0.9030249118804932,0.30569344758987427,-0.3059409558773041,0.9225285649299622,0.3169628381729126,-0.31218022108078003
0.936347484588623,0.3593619167804718,-0.3597290813922882,0.9464219212532043,0.36744561791419983,-0.3627132177352905
0.9527420997619629,0.411451518535614,-0.4116409122943878,0.9571784138679504,0.41589343547821045,-0.41122910380363464
0.9600262641906738,0.4569424092769623,-0.45644351840019226,0.9630727767944336,0.4587487280368805,-0.4542347490787506
0.9642573595046997,0.4951837956905365,-0.49431589245796204,0.9672210216522217,0.4954998791217804,-0.49118244647979736
0.9679102897644043,0.529755175113678,-0.5292341709136963,0.9699212908744812,0.5273097157478333,-0.5234597325325012
0.9691929221153259,0.5547634959220886,-0.5543954372406006,0.9718281030654907,0.5533416271209717,-0.5500069856643677
0.9711276888847351,0.5790587067604065,-0.5791110396385193,0.9737268090248108,0.574741780757904,-0.5722764730453491
0.9721900820732117,0.5963372588157654,-0.596717119216919,0.9745532870292664,0.5937731266021729,-0.5918660759925842
0.9731714725494385,0.6137664318084717,-0.6137134432792664,0.9753767848014832,0.6093137264251709,-0.6081953644752502
0.9738685488700867,0.6259429454803467,-0.6274467706680298,0.9760368466377258,0.6220463514328003,-0.621746838092804
0.9746559262275696,0.6400315165519714,-0.6407330632209778,0.9765675663948059,0.6330716013908386,-0.633554220199585
0.9748523235321045,0.6478132605552673,-0.6486682295799255,0.9770054817199707,0.6422159075737,-0.6434138417243958
0.9751733541488647,0.6563085317611694,-0.6566845178604126,0.9773602485656738,0.6503214836120605,-0.6521288156509399
0.9757207036018372,0.6648668050765991,-0.6656462550163269,0.9776765704154968,0.6575274467468262,-0.6597983241081238
0.9762260317802429,0.6740086078643799,-0.6739746332168579,0.9779670238494873,0.6623331904411316,-0.6655133962631226
0.9765816330909729,0.6807259917259216,-0.6806128025054932,0.9781922101974487,0.6681010127067566,-0.6717327833175659
0.9766886830329895,0.6856229901313782,-0.686353325843811,0.9784409403800964,0.6719280481338501,-0.6761751174926758
0.9768932461738586,0.6905835866928101,-0.6897371411323547,0.978597104549408,0.6766809821128845,-0.6812313795089722
0.977380633354187,0.6978384852409363,-0.6978488564491272,0.9787800908088684,0.6798825860023499,-0.6848382353782654
0.9774208068847656,0.6987270712852478,-0.7009113430976868,0.9789161682128906,0.6822313070297241,-0.6878060698509216
0.9778158664703369,0.7060620188713074,-0.7053537368774414,0.97903972864151,0.6851615905761719,-0.6909899115562439
0.97780841588974,0.7078054547309875,-0.7074379920959473,0.9791468977928162,0.6857225894927979,-0.6922761797904968
0.9777644872665405,0.7090362310409546,-0.7087841629981995,0.9792670607566833,0.6888964176177979,-0.6956226825714111
0.9782462120056152,0.7145489454269409,-0.7149317860603333,0.9793843030929565,0.6917124390602112,-0.6986604928970337
0.9785984754562378,0.718971848487854,-0.719444751739502,0.9794381856918335,0.6912782788276672,-0.6987571716308594
0.9786158204078674,0.7204262614250183,-0.7200059294700623,0.9795525670051575,0.6943265795707703,-0.701818585395813
0.9784982204437256,0.7207539677619934,-0.7209117412567139,0.9795926213264465,0.6945686340332031,-0.7025555968284607
0.9783322215080261,0.7208368182182312,-0.7206478714942932,0.9796572327613831,0.6958962678909302,-0.7040811777114868
0.9787388443946838,0.7255918979644775,-0.7248498201370239,0.9797124266624451,0.6962809562683105,-0.7048205137252808
0.9788748621940613,0.7287434339523315,-0.7279837727546692,0.9797793030738831,0.6983085870742798,-0.7068376541137695
0.9790569543838501,0.729623556137085,-0.7305727005004883,0.9798150658607483,0.6985906362533569,-0.7074375152587891
0.9792134165763855,0.7348586916923523,-0.7340510487556458,0.9798714518547058,0.6998827457427979,-0.7086792588233948
0.9793745279312134,0.7366814017295837,-0.7357611656188965,0.9799102544784546,0.7009100914001465,-0.7098842859268188
0.9792492985725403,0.7355645895004272,-0.7359626293182373,0.9799797534942627,0.7020707130432129,-0.7111845016479492
0.9794589877128601,0.7372778654098511,-0.7374072670936584,0.9799824357032776,0.7011366486549377,-0.71052086353302
0.9793867468833923,0.7383636832237244,-0.7381526827812195,0.979981005191803,0.7004371881484985,-0.7101888656616211
0.9796397686004639,0.7410565614700317,-0.7410129308700562,0.9800451397895813,0.7020659446716309,-0.7118281126022339
0.9798501133918762,0.7442732453346252,-0.743798553943634,0.9801321625709534,0.7041932940483093,-0.7137917876243591
0.9799398183822632,0.7438163161277771,-0.7454752922058105,0.9801639914512634,0.7049572467803955,-0.7146108746528625
0.9798617362976074,0.7461360096931458,-0.745216429233551,0.98015296459198,0.702829122543335,-0.7129829525947571
0.9798758029937744,0.7471528649330139,-0.7463862895965576,0.9801218509674072,0.7010024785995483,-0.7116120457649231
