accuracy,dice_coefficient,loss,val_accuracy,val_dice_coefficient,val_loss
0.4570057988166809,0.08677461743354797,-0.08668854832649231,0.219915971159935,0.0809035524725914,-0.07951316982507706
0.6050530672073364,0.10809658467769623,-0.10830161720514297,0.7461113929748535,0.08401987701654434,-0.08260128647089005
0.7090689539909363,0.1265641450881958,-0.12695330381393433,0.775826632976532,0.0958094447851181,-0.09408039599657059
0.7412689924240112,0.1454622447490692,-0.14535824954509735,0.7580751180648804,0.12342073023319244,-0.12078076601028442
0.753736674785614,0.16592925786972046,-0.1656247079372406,0.7568650245666504,0.16862569749355316,-0.16501250863075256
0.7736178636550903,0.18935315310955048,-0.18954433500766754,0.7862836718559265,0.21100817620754242,-0.20682823657989502
0.8054085969924927,0.2183264046907425,-0.2180410921573639,0.8229694366455078,0.24692271649837494,-0.2425902783870697
0.8405817747116089,0.25145038962364197,-0.25147545337677,0.8568817973136902,0.28296995162963867,-0.27873414754867554
0.8741723299026489,0.2893661558628082,-0.2892913222312927,0.8872572183609009,0.3199564814567566,-0.3159492611885071
0.9039742350578308,0.32984793186187744,-0.32952967286109924,0.9118477702140808,0.3582206070423126,-0.3546079993247986
0.9282553791999817,0.37283551692962646,-0.3724062740802765,0.9295693635940552,0.3972201943397522,-0.39418458938598633
0.9453248977661133,0.4167008101940155,-0.41609054803848267,0.9418068528175354,0.4363778233528137,-0.43399307131767273
0.9551962614059448,0.45636770129203796,-0.45668840408325195,0.9503213763237,0.47321492433547974,-0.4714127779006958
0.9608679413795471,0.4914351999759674,-0.4917195737361908,0.9553842544555664,0.5047345161437988,-0.5034171342849731
0.9640989899635315,0.5236022472381592,-0.5233365297317505,0.9596023559570312,0.532640814781189,-0.5317195653915405
0.9661648869514465,0.5453832149505615,-0.5460160970687866,0.9625638127326965,0.5555968880653381,-0.555030882358551
0.9679856300354004,0.568303644657135,-0.5684991478919983,0.9650505781173706,0.5753462314605713,-0.5752254128456116
0.9689908623695374,0.5840438604354858,-0.5837525129318237,0.9667525291442871,0.5915094614028931,-0.5917285084724426
0.970098078250885,0.5996418595314026,-0.5993363261222839,0.9685166478157043,0.6059333682060242,-0.6066045165061951
0.9707523584365845,0.6109753847122192,-0.6108146905899048,0.9700554013252258,0.6180862188339233,-0.6193000674247742
0.9711923003196716,0.6190270185470581,-0.6191679239273071,0.9710995554924011,0.6285818815231323,-0.6301655769348145
0.9718673825263977,0.6293084025382996,-0.6287971138954163,0.9720836281776428,0.637566089630127,-0.6396159529685974
0.9725324511528015,0.6378543376922607,-0.6383098363876343,0.9728215336799622,0.6455327868461609,-0.6478680968284607
0.9731205105781555,0.64638751745224,-0.6462123394012451,0.9737838506698608,0.6521539092063904,-0.6550492644309998
0.973587691783905,0.6526780128479004,-0.6545841693878174,0.974233090877533,0.6586806774139404,-0.661577045917511
0.9738234281539917,0.6560737490653992,-0.6571457386016846,0.9748017191886902,0.6639317870140076,-0.667211651802063
0.9741503000259399,0.6638646125793457,-0.6630704998970032,0.9752042293548584,0.6689066886901855,-0.6723315119743347
0.9743456244468689,0.666668713092804,-0.6668006777763367,0.975671648979187,0.6732736825942993,-0.6768649816513062
0.9749032258987427,0.6726521253585815,-0.6727699637413025,0.9760386943817139,0.6771661639213562,-0.6809130907058716
0.9750494360923767,0.6774015426635742,-0.676769495010376,0.976460337638855,0.6803914904594421,-0.6844953894615173
0.9752082228660583,0.6803840398788452,-0.6795583963394165,0.9767947196960449,0.6832727193832397,-0.6875312924385071
0.975435733795166,0.6840485334396362,-0.6833487749099731,0.9770789742469788,0.6863923072814941,-0.6907442212104797
0.9759782552719116,0.6905245780944824,-0.6903294920921326,0.9773280620574951,0.6893176436424255,-0.6936342716217041
