accuracy,dice_coefficient,loss,val_accuracy,val_dice_coefficient,val_loss
0.46764394640922546,0.07556836307048798,-0.07565760612487793,0.7706286311149597,0.08925514668226242,-0.08762439340353012
0.726530909538269,0.10894843190908432,-0.1088472232222557,0.8431195616722107,0.10721764713525772,-0.10553909093141556
0.7978872656822205,0.14724108576774597,-0.1468304544687271,0.8022041916847229,0.14220885932445526,-0.14040756225585938
0.8157371878623962,0.18741300702095032,-0.18731120228767395,0.8083792328834534,0.1796596795320511,-0.1771465241909027
0.8485381007194519,0.23158997297286987,-0.23171623051166534,0.857378363609314,0.23556765913963318,-0.2326713651418686
0.888107419013977,0.27993249893188477,-0.2800753712654114,0.9032087326049805,0.30360645055770874,-0.3012429475784302
0.9217433333396912,0.33402469754219055,-0.3329733610153198,0.9314379096031189,0.364892840385437,-0.3634497821331024
0.9425204396247864,0.3872649669647217,-0.38721904158592224,0.9473438858985901,0.41863030195236206,-0.4180135726928711
0.9551392793655396,0.4397958517074585,-0.43967801332473755,0.9578382968902588,0.46739378571510315,-0.4673706591129303
0.9630026817321777,0.4863593280315399,-0.4869410991668701,0.963911235332489,0.5096232295036316,-0.5100090503692627
0.9668352603912354,0.5256136655807495,-0.5263638496398926,0.9679834842681885,0.5444620847702026,-0.5450358986854553
0.969839334487915,0.5597593188285828,-0.5590146780014038,0.9707564115524292,0.5737251043319702,-0.5744456052780151
0.9718096256256104,0.5854317545890808,-0.5852866768836975,0.9728039503097534,0.5979558825492859,-0.598770260810852
0.973298966884613,0.6076890826225281,-0.607085645198822,0.9740205407142639,0.6180010437965393,-0.6188633441925049
0.9742615222930908,0.626146674156189,-0.6252996921539307,0.9750968813896179,0.6344349980354309,-0.6353390216827393
0.9748405814170837,0.6374444961547852,-0.6382057666778564,0.9759963154792786,0.6477169990539551,-0.6487808227539062
0.9758244156837463,0.6523442268371582,-0.6518194675445557,0.976618766784668,0.6595596671104431,-0.6605823040008545
0.9761233925819397,0.6620815396308899,-0.6614744663238525,0.9771990180015564,0.6690928339958191,-0.6702577471733093
0.9770733714103699,0.6755194067955017,-0.6747523546218872,0.9776105284690857,0.6779344081878662,-0.6790255904197693
0.977030336856842,0.6805770993232727,-0.6802335381507874,0.9780935645103455,0.6848799586296082,-0.6861270070075989
0.9776871204376221,0.6898642182350159,-0.6891708374023438,0.9783419370651245,0.6920387744903564,-0.693221390247345
0.9777567386627197,0.6943460702896118,-0.6940225958824158,0.9786214828491211,0.6981031894683838,-0.6992510557174683
0.9779961109161377,0.6986539363861084,-0.6984670758247375,0.9789093732833862,0.7036432027816772,-0.7047604918479919
0.9781585335731506,0.7030227780342102,-0.7026612758636475,0.9792448878288269,0.707512617111206,-0.708707869052887
0.9785394668579102,0.7091512084007263,-0.7095595598220825,0.9794217944145203,0.7128985524177551,-0.7138818502426147
0.9788060784339905,0.7146208882331848,-0.7139112949371338,0.979648768901825,0.7169252038002014,-0.7178739309310913
0.9789541363716125,0.7175183296203613,-0.7173706293106079,0.979846179485321,0.7209216356277466,-0.7218443751335144
0.9790129065513611,0.720594584941864,-0.720184326171875,0.9800114631652832,0.7247881293296814,-0.7256466150283813
0.9792463183403015,0.7237387299537659,-0.7234565019607544,0.98021399974823,0.7279569506645203,-0.7288463711738586
0.9795616269111633,0.7276021838188171,-0.7277856469154358,0.9804491400718689,0.7305858135223389,-0.7314717173576355
0.9796464443206787,0.7307770848274231,-0.7306340336799622,0.9805745482444763,0.7345225214958191,-0.7352583408355713
0.9799669981002808,0.7350966334342957,-0.735034167766571,0.9807483553886414,0.7375493049621582,-0.7381588220596313
0.9802790284156799,0.7395457625389099,-0.7394707202911377,0.9808999300003052,0.7402999997138977,-0.7408671975135803
0.980177104473114,0.7385552525520325,-0.7390495538711548,0.9810587763786316,0.7424424290657043,-0.7429847717285156
0.9805123805999756,0.7443870306015015,-0.7439700961112976,0.9811638593673706,0.7450171113014221,-0.7454378604888916
0.9803810715675354,0.7440539002418518,-0.7440469861030579,0.9813019037246704,0.7464920878410339,-0.7469358444213867
0.9806045293807983,0.7462765574455261,-0.7463629841804504,0.981400191783905,0.7493762969970703,-0.749638557434082
0.9808751344680786,0.7501460313796997,-0.750202476978302,0.9815237522125244,0.750889003276825,-0.7511051893234253
0.9807595610618591,0.7511510252952576,-0.7504876852035522,0.9816114902496338,0.7532791495323181,-0.7533814311027527
0.9809622168540955,0.7526938319206238,-0.7527440190315247,0.9816950559616089,0.7548595666885376,-0.7547709941864014
0.9810613989830017,0.7550092935562134,-0.7553637623786926,0.9817954897880554,0.7574453353881836,-0.7572699189186096
0.98148512840271,0.7604900002479553,-0.7599605917930603,0.9819043874740601,0.7593352794647217,-0.7589645385742188
0.981231153011322,0.7580018639564514,-0.7574858069419861,0.9820144176483154,0.7610036730766296,-0.7605040073394775
0.9812003970146179,0.7567673921585083,-0.7578986287117004,0.982112467288971,0.7623270153999329,-0.761713445186615
0.981484591960907,0.7625681757926941,-0.7629124522209167,0.9821882247924805,0.7643592953681946,-0.7636784911155701
0.9815138578414917,0.7630248069763184,-0.763426661491394,0.9822768568992615,0.7659944295883179,-0.765154242515564
0.9816111922264099,0.7640820145606995,-0.763861894607544,0.98238205909729,0.7680531740188599,-0.7670420408248901
0.9816323518753052,0.76593017578125,-0.7658632397651672,0.9824521541595459,0.7684350609779358,-0.7673484683036804
0.981664776802063,0.7654657959938049,-0.7654944062232971,0.982519805431366,0.7703347206115723,-0.7691518068313599
0.9818370938301086,0.7676637172698975,-0.7675703167915344,0.9825745820999146,0.7710222005844116,-0.7697403430938721
